1,NR0000170,G04,PNA449119,DNA789656,40,,,,,,,,,,
1,NR0000170,H04,PNA449120,DNA789657,40,,,,,,,,,,
1,NR0000170,A05,PNA449121,DNA789658,40,,,,,,,,,,
1,NR0000170,B05,PNA449122,DNA789659,40,,,,,,,,,,
1,NR0000170,C05,PNA449097,DNA789634,40,,,,,,,,,,
1,NR0000170,D05,PNA449123,DNA789660,40,,,,,,,,,,
1,NR0000170,E05,PNA449124,DNA789661,40,,,,,,,,,,
1,NR0000170,F05,PNA449125,DNA789662,40,,,,,,,,,,
1,NR0000170,G05,PNA449126,DNA789663,40,,,,,,,,,,
1,NR0000170,H05,PNA449127,DNA789664,40,,,,,,,,,,
1,NR0000170,A06,PNA449098,DNA789635,40,,,,,,,,,,
1,NR0000170,B06,PNA449501,DNA787867,40,,,,,,,,,,
1,NR0000170,C06,PNA449497,DNA787863,40,,,,,,,,,,
1,NR0000170,D06,PNA449128,DNA789665,40,,,,,,,,,,
1,NR0000170,E06,PNA449129,DNA789666,40,,,,,,,,,,
1,NR0000170,F06,PNA449130,DNA789667,40,,,,,,,,,,
1,NR0000170,G06,PNA449131,DNA789668,40,,,,,,,,,,
1,NR0000170,H06,PNA449132,DNA789669,40,,,,,,,,,,
1,NR0000170,A07,PNA449133,DNA789670,40,,,,,,,,,,
1,NR0000170,B07,PNA449134,DNA789671,40,,,,,,,,,,
1,NR0000170,C07,PNA449135,DNA789672,40,,,,,,,,,,
1,NR0000170,D07,PNA449136,DNA789673,40,,,,,,,,,,
1,NR0000170,E07,PNA449137,DNA789674,40,,,,,,,,,,
1,NR0000170,F07,PNA449138,DNA789675,40,,,,,,,,,,
1,NR0000170,G07,PNA449139,DNA789676,40,,,,,,,,,,
1,NR0000170,H07,PNA449140,DNA789677,40,,,,,,,,,,
1,NR0000170,A08,PNA449500,DNA787866,40,,,,,,,,,,
1,NR0000170,B08,PNA449141,DNA789678,40,,,,,,,,,,
1,NR0000170,C08,PNA449142,DNA789679,40,,,,,,,,,,
1,NR0000170,D08,PNA449499,DNA787865,40,,,,,,,,,,
1,NR0000170,E08,PNA449143,DNA789680,40,,,,,,,,,,
1,NR0000170,F08,PNA449144,DNA789681,40,,,,,,,,,,
1,NR0000170,G08,PNA449496,DNA787862,40,,,,,,,,,,
1,NR0000170,H08,PNA449145,DNA789682,40,,,,,,,,,,
1,NR0000170,A09,PNA449146,DNA789683,40,,,,,,,,,,
1,NR0000170,B09,PNA449147,DNA789684,40,,,,,,,,,,
1,NR0000170,C09,PNA449498,DNA787864,40,,,,,,,,,,
1,NR0000170,D09,PNA449148,DNA789685,40,,,,,,,,,,
1,NR0000170,E09,PNA449149,DNA789686,40,,,,,,,,,,
1,NR0000170,F09,PNA449150,DNA789687,40,,,,,,,,,,
1,NR0000170,G09,PNA449151,DNA789688,40,,,,,,,,,,
1,NR0000170,H09,PNA449152,DNA789689,40,,,,,,,,,,
1,NR0000170,A10,PNA449166,DNA789703,40,,,,,,,,,,
1,NR0000170,B10,PNA449167,DNA789704,40,,,,,,,,,,
1,NR0000170,C10,PNA449153,DNA789690,40,,,,,,,,,,
1,NR0000170,D10,PNA449154,DNA789691,40,,,,,,,,,,
1,NR0000170,E10,PNA449155,DNA789692,40,,,,,,,,,,
1,NR0000170,F10,PNA449156,DNA789693,40,,,,,,,,,,
1,NR0000170,G10,PNA449157,DNA789694,40,,,,,,,,,,
1,NR0000170,H10,PNA449158,DNA789695,40,,,,,,,,,,
1,NR0000170,A11,PNA449168,DNA789705,40,,,,,,,,,,
1,NR0000170,B11,PNA449159,DNA789696,40,,,,,,,,,,
1,NR0000170,C11,PNA449160,DNA789697,40,,,,,,,,,,
1,NR0000170,D11,PNA449161,DNA789698,40,,,,,,,,,,
1,NR0000170,E11,PNA449162,DNA789699,40,,,,,,,,,,
1,NR0000170,F11,PNA449163,DNA789700,40,,,,,,,,,,
1,NR0000170,G11,PNA449164,DNA789701,40,,,,,,,,,,
1,NR0000170,H11,PNA449165,DNA789702,40,,,,,,,,,,
1,NR0000170,A12,PNA449341,DNA792401,40,,,,,,,,,,
1,NR0000170,B12,PNA449339,DNA792399,40,,,,,,,,,,
1,NR0000170,C12,PNA449336,DNA792396,40,,,,,,,,,,
1,NR0000170,D12,PNA449338,DNA792398,40,,,,,,,,,,
1,NR0000170,E12,PNA449340,DNA792400,40,,,,,,,,,,
1,NR0000170,F12,PNA449337,DNA792397,40,,,,,,,,,,
1,NR0000170,G12,PNA448847,DNA788626,40,,,,,,,,,,
1,NR0000170,H12,PNA448848,DNA788627,40,,,,,,,,,,
1,NR0000171,A02,PNA448109,DNA788038,40,,,,,,,,,,
1,NR0000171,B02,PNA448110,DNA788039,40,,,,,,,,,,
1,NR0000171,C02,PNA448111,DNA788040,40,,,,,,,,,,
1,NR0000171,D02,PNA448112,DNA788041,40,,,,,,,,,,
1,NR0000171,E02,PNA448113,DNA788042,40,,,,,,,,,,
1,NR0000171,F02,PNA448114,DNA788043,40,,,,,,,,,,
1,NR0000171,G02,PNA448115,DNA788044,40,,,,,,,,,,
